All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7448.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|72080342|ref|NC_007332.1|
SeqX length          : 892758
SeqY length          : 920079
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 16744
Tot Hits (seeds) used: 2256
Total fragments      : 505
========================================================
Total frags      : 403
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,184033,0,184494,f,57,461,0,0,0,0,0,0,-,MHP7448_0142,hypothetical protein
GY,0,184571,0,185011,f,57,440,0,0,0,0,0,0,-,MHP7448_0143,tRNA/rRNA methyltransferase
GY,0,185007,0,185756,f,57,749,0,0,0,0,0,0,-,MHP7448_0144,putative tRNA/rRNA methyltransferase
GY,0,185763,0,185837,r,57,74,0,0,0,0,0,0,-,MHP7448_t15,tRNA-Trp
GY,0,185763,0,185837,r,57,74,0,0,0,0,0,0,-,-,tRNA-Trp
GY,0,185902,0,186501,f,57,599,0,0,0,0,0,0,-,MHP7448_0145,chromate transport protein
GY,0,186485,0,187135,f,57,650,0,0,0,0,0,0,-,MHP7448_0146,chromate transport protein
GY,0,187145,0,187957,f,57,812,0,0,0,0,0,0,-,MHP7448_0147,hypothetical protein
GY,0,187973,0,189208,f,57,1235,0,0,0,0,0,0,-,MHP7448_0148,hypothetical protein
GY,0,189422,0,190732,f,57,1310,0,0,0,0,0,0,tig,MHP7448_0149,trigger factor
GY,0,190852,0,191370,r,57,518,0,0,0,0,0,0,-,MHP7448_0150,hypothetical protein
Frag,264915,184399,271481,177833,r,57,6567,98.11,6505.00,99.06,98.11,25772,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,177311,0,178213,0,r,57,902,0,0,0,0,0,0,-,mhp148,myo-inositol catabolism protein
GX,178213,0,180183,0,r,57,1970,0,0,0,0,0,0,iolD,mhp149,myo-inositol catabolism protein
GX,180183,0,181202,0,r,57,1019,0,0,0,0,0,0,-,mhp150,hypothetical protein
GX,181192,0,181998,0,r,57,806,0,0,0,0,0,0,-,mhp151,myo-inositol catabolism protein
GX,181982,0,183034,0,r,57,1052,0,0,0,0,0,0,iolC,mhp152,myo-inositol catabolism protein
GX,182998,0,184467,0,r,57,1469,0,0,0,0,0,0,mmsA,mhp153,methylmalonate-semialdehyde dehydrogenase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,177722,0,180721,f,57,2999,0,0,0,0,0,0,-,MHP7448_0138,hypothetical protein
GY,0,180766,0,181851,f,57,1085,0,0,0,0,0,0,prfA,MHP7448_0139,peptide chain release factor 1
GY,0,181844,0,182554,f,57,710,0,0,0,0,0,0,hemK,MHP7448_0140,protoporphirogen oxidase
GY,0,182612,0,184018,f,57,1406,0,0,0,0,0,0,gltX,MHP7448_0141,glutamyl-tRNA synthetase
GY,0,184033,0,184494,f,57,461,0,0,0,0,0,0,-,MHP7448_0142,hypothetical protein
Frag,271471,177841,272919,176393,r,57,1449,91.30,1386.00,95.65,91.30,5292,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,175770,0,177215,0,r,57,1445,0,0,0,0,0,0,rbsA,mhp147,ribose ABC transporter ATP-binding protein
GX,177311,0,178213,0,r,57,902,0,0,0,0,0,0,-,mhp148,myo-inositol catabolism protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,176527,0,177474,f,57,947,0,0,0,0,0,0,ldh,MHP7448_0137,L-lactate dehydrogenase
GY,0,177722,0,180721,f,57,2999,0,0,0,0,0,0,-,MHP7448_0138,hypothetical protein
GY,0,177735,0,177818,r,57,83,0,0,0,0,0,0,-,MHP7448_t14,tRNA-Leu
GY,0,177735,0,177818,r,57,83,0,0,0,0,0,0,-,-,tRNA-Leu
Frag,272829,176482,274593,174718,r,57,1765,92.86,1702.00,96.43,92.86,6556,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,173943,0,175757,0,r,57,1814,0,0,0,0,0,0,rbsC,mhp146,ribose ABC transporter
GX,175770,0,177215,0,r,57,1445,0,0,0,0,0,0,rbsA,mhp147,ribose ABC transporter ATP-binding protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,173654,0,174733,f,57,1079,0,0,0,0,0,0,-,MHP7448_0135,hypothetical protein
GY,0,174961,0,176400,f,57,1439,0,0,0,0,0,0,-,MHP7448_0136,hexosephosphate transport protein
Frag,274577,174739,277605,171711,r,-2,3029,84.62,2796.00,92.31,84.62,10252,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,171649,0,172692,0,r,-2,1043,0,0,0,0,0,0,-,mhp144,dehydrogenase
GX,172715,0,173920,0,r,-2,1205,0,0,0,0,0,0,-,mhp145,periplasmic sugar-binding proteins
GX,173943,0,175757,0,r,-2,1814,0,0,0,0,0,0,rbsC,mhp146,ribose ABC transporter
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,171734,0,172033,f,-2,299,0,0,0,0,0,0,rplU,MHP7448_0131,50S ribosomal protein L21
GY,0,172042,0,172296,f,-2,254,0,0,0,0,0,0,rpmA,MHP7448_0132,50S ribosomal protein L27
GY,0,172554,0,173351,r,-2,797,0,0,0,0,0,0,lip2,MHP7448_0133,lipase-esterase
GY,0,173514,0,173595,f,-2,81,0,0,0,0,0,0,scr,MHP7448_0134,-
GY,0,173654,0,174733,f,-2,1079,0,0,0,0,0,0,-,MHP7448_0135,hypothetical protein
Frag,275703,173614,275925,173392,r,-2,223,73.99,194.00,87.00,73.99,660,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,172715,0,173920,0,r,-2,1205,0,0,0,0,0,0,-,mhp145,periplasmic sugar-binding proteins
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,173514,0,173595,f,-2,81,0,0,0,0,0,0,scr,MHP7448_0134,-
Frag,276773,172544,277010,172307,r,-2,238,99.16,237.00,99.58,99.16,944,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,171649,0,172692,0,r,-2,1043,0,0,0,0,0,0,-,mhp144,dehydrogenase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
Frag,278349,170969,279527,169791,r,57,1179,94.91,1149.00,97.46,94.91,4476,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,170042,0,170476,0,f,57,434,0,0,0,0,0,0,-,mhp142,hypothetical protein
GX,170480,0,171538,0,f,57,1058,0,0,0,0,0,0,-,mhp143,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,169802,0,170872,r,57,1070,0,0,0,0,0,0,-,MHP7448_0129,aminopeptidase
GY,0,170924,0,171583,r,57,659,0,0,0,0,0,0,ung,MHP7448_0130,uracil-DNA glycosylase
Frag,282363,166942,285874,163431,r,-2,3512,96.53,3451.00,98.26,96.53,13560,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,-2,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GX,163685,0,164971,0,r,-2,1286,0,0,0,0,0,0,hisS,mhp138,histidyl-tRNA synthetase
GX,165060,0,167657,0,r,-2,2597,0,0,0,0,0,0,secD,mhp139,preprotein translocase subunit SecD/SecF
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,163662,0,164534,f,-2,872,0,0,0,0,0,0,-,MHP7448_0120,hypothetical protein
GY,0,164539,0,165204,f,-2,665,0,0,0,0,0,0,-,MHP7448_0121,hypothetical protein
GY,0,165369,0,165563,r,-2,194,0,0,0,0,0,0,rpmB,MHP7448_0122,50S ribosomal protein L28
GY,0,165619,0,165972,r,-2,353,0,0,0,0,0,0,rplT,MHP7448_0123,50S ribosomal protein L20
GY,0,166018,0,166212,r,-2,194,0,0,0,0,0,0,rpmI,MHP7448_0124,50S ribosomal protein L35
GY,0,166205,0,166861,r,-2,656,0,0,0,0,0,0,infC,MHP7448_0125,translation initiation factor IF-3
Frag,285238,161700,285729,161209,r,-2,492,84.15,453.00,92.07,84.15,1656,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,161043,0,161315,0,r,-2,272,0,0,0,0,0,0,rpsT,mhp135,30S ribosomal protein S20
GX,161457,0,162041,0,r,-2,584,0,0,0,0,0,0,-,mhp136,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,161295,0,162122,f,-2,827,0,0,0,0,0,0,-,MHP7448_0117,hypothetical protein
Frag,285872,163435,286453,162854,r,-2,582,74.91,509.00,87.46,74.91,1744,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,-2,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,162131,0,162880,f,-2,749,0,0,0,0,0,0,-,MHP7448_0118,hypothetical protein
GY,0,162970,0,163413,r,-2,443,0,0,0,0,0,0,-,MHP7448_0119,hypothetical protein
Frag,285890,256441,286366,256917,f,-2,477,94.13,463.00,97.06,94.13,1796,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,285711,0,286268,r,-2,557,0,0,0,0,0,0,-,MHP7448_0239,hypothetical protein
GY,0,286270,0,287199,r,-2,929,0,0,0,0,0,0,-,MHP7448_0240,hypothetical protein
Frag,286359,162949,288345,160963,r,-2,1987,97.58,1963.00,98.79,97.58,7756,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,161043,0,161315,0,r,-2,272,0,0,0,0,0,0,rpsT,mhp135,30S ribosomal protein S20
GX,161457,0,162041,0,r,-2,584,0,0,0,0,0,0,-,mhp136,hypothetical protein
GX,161989,0,163698,0,r,-2,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,161295,0,162122,f,-2,827,0,0,0,0,0,0,-,MHP7448_0117,hypothetical protein
GY,0,162131,0,162880,f,-2,749,0,0,0,0,0,0,-,MHP7448_0118,hypothetical protein
Frag,287608,164067,288099,163576,r,-2,492,88.62,464.00,94.31,88.62,1744,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,-2,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GX,163685,0,164971,0,r,-2,1286,0,0,0,0,0,0,hisS,mhp138,histidyl-tRNA synthetase
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,163662,0,164534,f,-2,872,0,0,0,0,0,0,-,MHP7448_0120,hypothetical protein
Frag,288459,160855,288785,160529,r,57,327,94.50,318.00,97.25,94.50,1236,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,157247,0,160879,0,f,57,3632,0,0,0,0,0,0,-,mhp134,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,160588,0,160663,r,57,75,0,0,0,0,0,0,-,MHP7448_t13,tRNA-His
GY,0,160588,0,160663,r,57,75,0,0,0,0,0,0,-,-,tRNA-His
Frag,288764,160545,291008,158301,r,57,2245,99.29,2237.00,99.64,99.29,8916,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,157247,0,160879,0,f,57,3632,0,0,0,0,0,0,-,mhp134,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,158335,0,159459,f,57,1124,0,0,0,0,0,0,pdhA,MHP7448_0115,pyruvate dehydrogenase E1-alpha subunit
GY,0,159459,0,160463,f,57,1004,0,0,0,0,0,0,pdhB,MHP7448_0116,pyruvate dehydrogenase
Frag,293357,155953,294593,154717,r,57,1237,98.38,1227.00,99.19,98.38,4868,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,154605,0,157247,0,f,57,2642,0,0,0,0,0,0,trsE,mhp133,transfer complex protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,154719,0,155942,f,57,1223,0,0,0,0,0,0,-,MHP7448_0112,hypothetical protein
Frag,294576,154740,294741,154575,r,57,166,95.18,162.00,97.59,95.18,632,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,154605,0,157247,0,f,57,2642,0,0,0,0,0,0,trsE,mhp133,transfer complex protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,154719,0,155942,f,57,1223,0,0,0,0,0,0,-,MHP7448_0112,hypothetical protein
Frag,294689,154629,296285,153033,r,57,1597,92.86,1540.00,96.43,92.86,5932,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,152319,0,154571,0,f,57,2252,0,0,0,0,0,0,-,mhp132,hypothetical protein
GX,154605,0,157247,0,f,57,2642,0,0,0,0,0,0,trsE,mhp133,transfer complex protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,153306,0,154274,r,57,968,0,0,0,0,0,0,pfkA,MHP7448_0111,6-phosphofructokinase
GY,0,154336,0,154411,r,57,75,0,0,0,0,0,0,-,MHP7448_t11,tRNA-Lys
GY,0,154336,0,154411,r,57,75,0,0,0,0,0,0,-,-,tRNA-Lys
GY,0,154415,0,154500,r,57,85,0,0,0,0,0,0,-,MHP7448_t12,tRNA-Leu
GY,0,154415,0,154500,r,57,85,0,0,0,0,0,0,-,-,tRNA-Leu
Frag,296279,151090,298480,148889,r,57,2202,97.55,2175.00,98.77,97.55,8592,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,148330,0,149571,0,r,57,1241,0,0,0,0,0,0,serS,mhp128,seryl-tRNA synthetase
GX,149580,0,150938,0,r,57,1358,0,0,0,0,0,0,eno,mhp129,phosphopyruvate hydratase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,148967,0,150886,r,57,1919,0,0,0,0,0,0,gyrB,MHP7448_0109,DNA gyrase subunit B
Frag,298614,148772,304060,143326,r,57,5447,95.37,5321.00,97.69,95.37,20780,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,143240,0,145420,0,r,57,2180,0,0,0,0,0,0,dnaX,mhp123,DNA polymerase III subunits gamma and tau
GX,145527,0,145862,0,f,57,335,0,0,0,0,0,0,-,mhp124,hypothetical protein
GX,145867,0,146877,0,f,57,1010,0,0,0,0,0,0,lplA,mhp125,lipoate-protein ligase A
GX,146878,0,147678,0,f,57,800,0,0,0,0,0,0,-,mhp126,triacylglycerol lipase
GX,147681,0,148217,0,r,57,536,0,0,0,0,0,0,-,mhp127,hypothetical protein
GX,148330,0,149571,0,r,57,1241,0,0,0,0,0,0,serS,mhp128,seryl-tRNA synthetase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,142684,0,145527,r,57,2843,0,0,0,0,0,0,-,MHP7448_0107,protein P102
GY,0,145548,0,148706,r,57,3158,0,0,0,0,0,0,-,MHP7448_0108,protein P97
Frag,304048,143332,304764,142616,r,57,717,99.16,714.00,99.58,99.16,2844,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,142301,0,142885,0,r,57,584,0,0,0,0,0,0,recR,mhp121,recombination protein RecR
GX,142888,0,143169,0,r,57,281,0,0,0,0,0,0,-,mhp122,hypothetical protein
GX,143240,0,145420,0,r,57,2180,0,0,0,0,0,0,dnaX,mhp123,DNA polymerase III subunits gamma and tau
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,142684,0,145527,r,57,2843,0,0,0,0,0,0,-,MHP7448_0107,protein P102
Frag,304754,142627,305567,141814,r,57,814,92.38,783.00,96.19,92.38,3008,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,141663,0,142298,0,r,57,635,0,0,0,0,0,0,tmk,mhp120,thymidylate kinase
GX,142301,0,142885,0,r,57,584,0,0,0,0,0,0,recR,mhp121,recombination protein RecR
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,141859,0,142458,r,57,599,0,0,0,0,0,0,-,MHP7448_0106,hypothetical protein
Frag,305510,141870,305674,141706,r,57,165,79.39,148.00,89.70,79.39,524,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,141663,0,142298,0,r,57,635,0,0,0,0,0,0,tmk,mhp120,thymidylate kinase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,141859,0,142458,r,57,599,0,0,0,0,0,0,-,MHP7448_0106,hypothetical protein
Frag,305606,141772,306729,140649,r,-324,1124,90.93,1073.00,95.46,90.93,4088,-,-
GX,1,0,892758,0,f,-324,892757,0,0,0,0,0,0,-,-,-
GX,140072,0,140806,0,r,-324,734,0,0,0,0,0,0,-,mhp118,hypothetical protein
GX,140810,0,141682,0,r,-324,872,0,0,0,0,0,0,-,mhp119,DNA polymerase III subunit delta"
GX,141663,0,142298,0,r,-324,635,0,0,0,0,0,0,tmk,mhp120,thymidylate kinase
GY,0,1,0,920079,f,-324,920078,0,0,0,0,0,0,-,-,-
GY,0,138703,0,141647,f,-324,2944,0,0,0,0,0,0,-,MHP7448_0105,-
Frag,305724,225227,307929,227432,f,-322,2206,95.10,2152.00,97.55,95.10,8392,-,-
GX,1,0,892758,0,f,-322,892757,0,0,0,0,0,0,-,-,-
GX,305756,0,307111,0,f,-322,1355,0,0,0,0,0,0,-,mhp274,hypothetical protein
GX,307286,0,308668,0,f,-322,1382,0,0,0,0,0,0,-,mhp275,hypothetical protein
GY,0,1,0,920079,f,-322,920078,0,0,0,0,0,0,-,-,-
GY,0,304428,0,305786,f,-322,1358,0,0,0,0,0,0,eno,MHP7448_0250,phosphopyruvate hydratase
GY,0,305792,0,307036,f,-322,1244,0,0,0,0,0,0,serS,MHP7448_0251,seryl-tRNA synthetase
GY,0,307137,0,307706,f,-322,569,0,0,0,0,0,0,-,MHP7448_0252,hypothetical protein
GY,0,307709,0,308509,r,-322,800,0,0,0,0,0,0,lip,MHP7448_0253,triacylglycerol lipase
Frag,306731,140648,308290,139089,r,-323,1560,92.18,1499.00,96.09,92.18,5752,-,-
GX,1,0,892758,0,f,-323,892757,0,0,0,0,0,0,-,-,-
GX,138656,0,139474,0,r,-323,818,0,0,0,0,0,0,cbiO,mhp116,cobalt transporter ATP-binding subunit
GX,139503,0,140039,0,r,-323,536,0,0,0,0,0,0,hpt,mhp117,hypoxanthine-guanine phosphoribosyltransferase
GX,140072,0,140806,0,r,-323,734,0,0,0,0,0,0,-,mhp118,hypothetical protein
GY,0,1,0,920079,f,-323,920078,0,0,0,0,0,0,-,-,-
GY,0,138703,0,141647,f,-323,2944,0,0,0,0,0,0,-,MHP7448_0105,-
Frag,308264,139106,308728,138642,r,57,465,88.39,438.00,94.19,88.39,1644,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,137781,0,138683,0,r,57,902,0,0,0,0,0,0,-,mhp115,cobalt transporter ATP-binding subunit
GX,138656,0,139474,0,r,57,818,0,0,0,0,0,0,cbiO,mhp116,cobalt transporter ATP-binding subunit
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,138212,0,138672,f,57,460,0,0,0,0,0,0,rnpB,MHP7448_0104,-
GY,0,138703,0,141647,f,57,2944,0,0,0,0,0,0,-,MHP7448_0105,-
Frag,308671,138700,309076,138295,r,57,406,87.68,381.00,93.84,87.68,1424,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,137781,0,138683,0,r,57,902,0,0,0,0,0,0,-,mhp115,cobalt transporter ATP-binding subunit
GX,138656,0,139474,0,r,57,818,0,0,0,0,0,0,cbiO,mhp116,cobalt transporter ATP-binding subunit
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,138212,0,138672,f,57,460,0,0,0,0,0,0,rnpB,MHP7448_0104,-
Frag,309070,138299,309242,138127,r,57,173,97.69,171.00,98.84,97.69,676,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,137781,0,138683,0,r,57,902,0,0,0,0,0,0,-,mhp115,cobalt transporter ATP-binding subunit
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,138212,0,138672,f,57,460,0,0,0,0,0,0,rnpB,MHP7448_0104,-
Frag,309231,138123,315747,131607,r,57,6517,97.21,6426.00,98.60,97.21,25340,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,131112,0,133727,0,f,57,2615,0,0,0,0,0,0,pacL,mhp111,cation-transporting P-type ATPase
GX,133724,0,134677,0,r,57,953,0,0,0,0,0,0,-,mhp112,hypothetical protein
GX,134747,0,136825,0,r,57,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GX,136829,0,137791,0,r,57,962,0,0,0,0,0,0,-,mhp114,ABC transporter permease
GX,137781,0,138683,0,r,57,902,0,0,0,0,0,0,-,mhp115,cobalt transporter ATP-binding subunit
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,128349,0,131792,f,57,3443,0,0,0,0,0,0,-,MHP7448_0099,outer membrane protein - P95
GY,0,131891,0,134731,f,57,2840,0,0,0,0,0,0,-,MHP7448_0100,hypothetical protein
GY,0,134736,0,136829,r,57,2093,0,0,0,0,0,0,clpB,MHP7448_0101,ATP-dependent protease binding protein
GY,0,136997,0,137725,f,57,728,0,0,0,0,0,0,tpiA,MHP7448_0102,triosephosphate isomerase
GY,0,137844,0,138110,f,57,266,0,0,0,0,0,0,rpsO,MHP7448_0103,30S ribosomal protein S15
Frag,315727,131618,319050,128295,r,57,3324,95.25,3245.00,97.62,95.25,12664,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,126796,0,129828,0,f,57,3032,0,0,0,0,0,0,-,mhp108,hypothetical protein
GX,129959,0,130297,0,r,57,338,0,0,0,0,0,0,-,mhp109,hypothetical protein
GX,130585,0,131022,0,r,57,437,0,0,0,0,0,0,smpB,mhp110,SsrA-binding protein
GX,131112,0,133727,0,f,57,2615,0,0,0,0,0,0,pacL,mhp111,cation-transporting P-type ATPase
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,127407,0,128324,f,57,917,0,0,0,0,0,0,trxB,MHP7448_0098,thioredoxin reductase
GY,0,128349,0,131792,f,57,3443,0,0,0,0,0,0,-,MHP7448_0099,outer membrane protein - P95
Frag,319008,128338,321348,125998,r,57,2341,98.12,2319.00,99.06,98.12,9188,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,123647,0,126745,0,f,57,3098,0,0,0,0,0,0,-,mhp107,hypothetical protein
GX,126796,0,129828,0,f,57,3032,0,0,0,0,0,0,-,mhp108,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,126284,0,127270,f,57,986,0,0,0,0,0,0,lgt,MHP7448_0097,prolipoprotein diacylglyceryl transferase
GY,0,127407,0,128324,f,57,917,0,0,0,0,0,0,trxB,MHP7448_0098,thioredoxin reductase
Frag,321320,126041,324629,122732,r,57,3310,94.80,3224.00,97.40,94.80,12552,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,122463,0,123143,0,r,57,680,0,0,0,0,0,0,pheS,mhp106,phenylalanyl-tRNA synthetase subunit alpha
GX,123647,0,126745,0,f,57,3098,0,0,0,0,0,0,-,mhp107,hypothetical protein
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,122700,0,124283,f,57,1583,0,0,0,0,0,0,-,MHP7448_0094,hypothetical protein
GY,0,124306,0,124893,r,57,587,0,0,0,0,0,0,-,MHP7448_0095,hypothetical protein
GY,0,125050,0,125123,f,57,73,0,0,0,0,0,0,-,MHP7448_t10,tRNA-Trp
GY,0,125050,0,125123,f,57,73,0,0,0,0,0,0,-,-,tRNA-Trp
GY,0,125261,0,125755,f,57,494,0,0,0,0,0,0,tpx,MHP7448_0096,thiol peroxidase
Frag,324754,122583,327528,119809,r,57,2775,95.10,2707.00,97.55,95.10,10556,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,119769,0,119844,0,r,57,75,0,0,0,0,0,0,-,mhptRNA-Glu,tRNA-Glu
GX,119769,0,119844,0,r,57,75,0,0,0,0,0,0,-,-,tRNA-Glu
GX,119848,0,119922,0,r,57,74,0,0,0,0,0,0,-,mhptRNA-Asn4,tRNA-Asn
GX,119848,0,119922,0,r,57,74,0,0,0,0,0,0,-,-,tRNA-Asn
GX,120296,0,122452,0,r,57,2156,0,0,0,0,0,0,pheT,mhp105,phenylalanyl-tRNA synthetase subunit beta
GX,122463,0,123143,0,r,57,680,0,0,0,0,0,0,pheS,mhp106,phenylalanyl-tRNA synthetase subunit alpha
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,119568,0,122021,r,57,2453,0,0,0,0,0,0,-,MHP7448_0092,hypothetical protein
GY,0,122229,0,122618,r,57,389,0,0,0,0,0,0,-,MHP7448_0093,hypothetical protein
Frag,327507,119827,327740,119594,r,57,234,98.29,232.00,99.15,98.29,920,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,119605,0,119681,0,r,57,76,0,0,0,0,0,0,-,mhptRNA-Thr1,tRNA-Thr
GX,119605,0,119681,0,r,57,76,0,0,0,0,0,0,-,-,tRNA-Thr
GX,119686,0,119761,0,r,57,75,0,0,0,0,0,0,-,mhptRNA-Val,tRNA-Val
GX,119686,0,119761,0,r,57,75,0,0,0,0,0,0,-,-,tRNA-Val
GX,119769,0,119844,0,r,57,75,0,0,0,0,0,0,-,mhptRNA-Glu,tRNA-Glu
GX,119769,0,119844,0,r,57,75,0,0,0,0,0,0,-,-,tRNA-Glu
GY,0,1,0,920079,f,57,920078,0,0,0,0,0,0,-,-,-
GY,0,119568,0,122021,r,57,2453,0,0,0,0,0,0,-,MHP7448_0092,hypothetical protein
Frag,327575,119760,330633,116702,r,57,3059,92.48,2944.00,96.24,92.48,11316,-,-
GX,1,0,892758,0,f,57,892757,0,0,0,0,0,0,-,-,-
GX,116100,0,116915,0,f,57,815,0,0,0,0,0,0,-,mhp101,hypothetical protein
GX,116902,0,117747,0,r,57,845,0,0,0,0,0,0,ribF,mhp102,hypothetical protein
GX,117749,0,118558,0,r,57,809,0,0,0,0,0,0,-,mhp103,hypothetical protein
GX,118572,0,119555,0,r,57,983,0,0,0,0,0,0,truB,mhp104,tRNA pseudouridine synthase B
GX,119486,0,119569,0,r,57,83,0,0,0,0,0,0,-,mhptRNA-Leu1,tRNA-Leu
GX,119486,0,119569,0,r,57,83,0,0,0,0,0,0,-,-,tRNA-Leu
