All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7422.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|525903163|ref|NC_021831.1|
SeqX length          : 892758
SeqY length          : 898495
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 15310
Tot Hits (seeds) used: 1994
Total fragments      : 442
========================================================
Total frags      : 353
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
GY,0,173711,0,174934,f,36,1223,0,0,0,0,0,0,-,MHL_3157,hypothetical protein
Frag,294689,173621,296285,172025,r,36,1597,93.49,1545.00,96.74,93.49,5972,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,171649,0,172692,0,r,36,1043,0,0,0,0,0,0,-,mhp144,dehydrogenase
GX,172715,0,173920,0,r,36,1205,0,0,0,0,0,0,-,mhp145,periplasmic sugar-binding proteins
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,172298,0,173266,r,36,968,0,0,0,0,0,0,pfkA,MHL_0499,6-phosphofructokinase
GY,0,173328,0,173403,r,36,75,0,0,0,0,0,0,-,MHL_3589,tRNA-Lys
GY,0,173328,0,173403,r,36,75,0,0,0,0,0,0,-,-,tRNA-Lys
GY,0,173407,0,173492,r,36,85,0,0,0,0,0,0,-,MHL_3588,tRNA-Leu
GY,0,173407,0,173492,r,36,85,0,0,0,0,0,0,-,-,tRNA-Leu
Frag,296250,172058,298480,169828,r,36,2231,97.13,2199.00,98.57,97.13,8668,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,170042,0,170476,0,f,36,434,0,0,0,0,0,0,-,mhp142,hypothetical protein
GX,170480,0,171538,0,f,36,1058,0,0,0,0,0,0,-,mhp143,hypothetical protein
GX,171649,0,172692,0,r,36,1043,0,0,0,0,0,0,-,mhp144,dehydrogenase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,169906,0,171825,r,36,1919,0,0,0,0,0,0,gyrB,MHL_0496,DNA gyrase subunit B
Frag,298470,169851,304060,164261,r,36,5591,93.10,5398.00,96.55,93.10,20820,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,163685,0,164971,0,r,36,1286,0,0,0,0,0,0,hisS,mhp138,histidyl-tRNA synthetase
GX,165060,0,167657,0,r,36,2597,0,0,0,0,0,0,secD,mhp139,preprotein translocase subunit SecD/SecF
GX,168185,0,169105,0,f,36,920,0,0,0,0,0,0,-,mhp140,hypothetical protein
GX,169086,0,169664,0,f,36,578,0,0,0,0,0,0,-,mhp141,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,163619,0,166462,r,36,2843,0,0,0,0,0,0,-,MHL_3312,protein P102
GY,0,166483,0,169641,r,36,3158,0,0,0,0,0,0,-,MHL_3142,protein P97
Frag,304048,164267,304764,163551,r,36,717,99.16,714.00,99.58,99.16,2844,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,36,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GX,163685,0,164971,0,r,36,1286,0,0,0,0,0,0,hisS,mhp138,histidyl-tRNA synthetase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,163619,0,166462,r,36,2843,0,0,0,0,0,0,-,MHL_3312,protein P102
Frag,304754,163562,305123,163193,r,36,370,95.14,361.00,97.57,95.14,1408,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,36,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,162795,0,163208,r,36,413,0,0,0,0,0,0,-,MHL_2876,hypothetical protein
Frag,305118,163199,305674,162643,r,36,557,79.53,500.00,89.77,79.53,1772,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,161989,0,163698,0,r,36,1709,0,0,0,0,0,0,aspS,mhp137,aspartyl-tRNA synthetase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,162795,0,163208,r,36,413,0,0,0,0,0,0,-,MHL_2876,hypothetical protein
Frag,305724,244182,307929,246387,f,-2,2206,95.47,2156.00,97.73,95.47,8424,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,305756,0,307111,0,f,-2,1355,0,0,0,0,0,0,-,mhp274,hypothetical protein
GX,307286,0,308668,0,f,-2,1382,0,0,0,0,0,0,-,mhp275,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,304580,0,306283,f,-2,1703,0,0,0,0,0,0,aspS,MHL_3390,aspartyl-tRNA synthetase
GY,0,306358,0,306813,f,-2,455,0,0,0,0,0,0,-,MHL_0922,hypothetical protein
GY,0,306953,0,307225,f,-2,272,0,0,0,0,0,0,rpsT,MHL_2757,30S ribosomal protein S20
GY,0,307389,0,311021,r,-2,3632,0,0,0,0,0,0,-,MHL_3134,hypothetical protein
Frag,305777,139697,309076,136398,r,-2,3300,94.85,3215.00,97.42,94.85,12520,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,134747,0,136825,0,r,-2,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GX,136829,0,137791,0,r,-2,962,0,0,0,0,0,0,-,mhp114,ABC transporter permease
GX,137781,0,138683,0,r,-2,902,0,0,0,0,0,0,-,mhp115,cobalt transporter ATP-binding subunit
GX,138656,0,139474,0,r,-2,818,0,0,0,0,0,0,cbiO,mhp116,cobalt transporter ATP-binding subunit
GX,139503,0,140039,0,r,-2,536,0,0,0,0,0,0,hpt,mhp117,hypoxanthine-guanine phosphoribosyltransferase
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,136807,0,139713,r,-2,2906,0,0,0,0,0,0,-,MHL_3599,protein P102
Frag,309070,136402,309242,136230,r,36,173,98.84,172.00,99.42,98.84,684,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,134747,0,136825,0,r,36,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
Frag,309231,136232,309977,135486,r,36,747,95.98,732.00,97.99,95.98,2868,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,134747,0,136825,0,r,36,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,135137,0,135511,f,36,374,0,0,0,0,0,0,tpiA,MHL_0397,triosephosphate isomerase
GY,0,135538,0,135834,f,36,296,0,0,0,0,0,0,-,MHL_2755,triosephosphate isomerase
GY,0,135953,0,136219,f,36,266,0,0,0,0,0,0,rpsO,MHL_2756,30S ribosomal protein S15
Frag,309974,135490,310539,134925,r,36,566,90.81,540.00,95.41,90.81,2056,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,134747,0,136825,0,r,36,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,134492,0,134965,f,36,473,0,0,0,0,0,0,-,MHL_2875,hypothetical protein
GY,0,135137,0,135511,f,36,374,0,0,0,0,0,0,tpiA,MHL_0397,triosephosphate isomerase
Frag,310383,135082,315747,129718,r,36,5365,95.23,5237.00,97.61,95.23,20436,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,126796,0,129828,0,f,36,3032,0,0,0,0,0,0,-,mhp108,hypothetical protein
GX,129959,0,130297,0,r,36,338,0,0,0,0,0,0,-,mhp109,hypothetical protein
GX,130585,0,131022,0,r,36,437,0,0,0,0,0,0,smpB,mhp110,SsrA-binding protein
GX,131112,0,133727,0,f,36,2615,0,0,0,0,0,0,pacL,mhp111,cation-transporting P-type ATPase
GX,133724,0,134677,0,r,36,953,0,0,0,0,0,0,-,mhp112,hypothetical protein
GX,134747,0,136825,0,r,36,2078,0,0,0,0,0,0,lig,mhp113,DNA ligase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,126460,0,129903,f,36,3443,0,0,0,0,0,0,-,MHL_3042,outer membrane protein - P95
GY,0,129912,0,132842,f,36,2930,0,0,0,0,0,0,-,MHL_3076,hypothetical protein
GY,0,132847,0,134505,r,36,1658,0,0,0,0,0,0,clpB,MHL_3103,ATP-dependent protease binding protein
GY,0,134492,0,134965,f,36,473,0,0,0,0,0,0,-,MHL_2875,hypothetical protein
Frag,315727,129729,319050,126406,r,36,3324,94.71,3236.00,97.35,94.71,12592,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,123647,0,126745,0,f,36,3098,0,0,0,0,0,0,-,mhp107,hypothetical protein
GX,126796,0,129828,0,f,36,3032,0,0,0,0,0,0,-,mhp108,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,125518,0,126435,f,36,917,0,0,0,0,0,0,trxB,MHL_3372,thioredoxin reductase
GY,0,126460,0,129903,f,36,3443,0,0,0,0,0,0,-,MHL_3042,outer membrane protein - P95
Frag,318965,126492,321348,124109,r,36,2384,96.48,2342.00,98.24,96.48,9200,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,123647,0,126745,0,f,36,3098,0,0,0,0,0,0,-,mhp107,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,124395,0,125381,f,36,986,0,0,0,0,0,0,-,MHL_2728,prolipoprotein diacylglyceryl transferase
GY,0,125518,0,126435,f,36,917,0,0,0,0,0,0,trxB,MHL_3372,thioredoxin reductase
GY,0,126460,0,129903,f,36,3443,0,0,0,0,0,0,-,MHL_3042,outer membrane protein - P95
Frag,321320,124152,324629,120843,r,36,3310,94.86,3225.00,97.43,94.86,12560,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,120296,0,122452,0,r,36,2156,0,0,0,0,0,0,pheT,mhp105,phenylalanyl-tRNA synthetase subunit beta
GX,122463,0,123143,0,r,36,680,0,0,0,0,0,0,pheS,mhp106,phenylalanyl-tRNA synthetase subunit alpha
GX,123647,0,126745,0,f,36,3098,0,0,0,0,0,0,-,mhp107,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,120829,0,122394,f,36,1565,0,0,0,0,0,0,-,MHL_3000,hypothetical protein
GY,0,122417,0,123004,r,36,587,0,0,0,0,0,0,-,MHL_2858,hypothetical protein
GY,0,123161,0,123234,f,36,73,0,0,0,0,0,0,-,MHL_3569,tRNA-Trp
GY,0,123161,0,123234,f,36,73,0,0,0,0,0,0,-,-,tRNA-Trp
GY,0,123375,0,123866,f,36,491,0,0,0,0,0,0,-,MHL_3023,thiol peroxidase
Frag,324753,120694,327740,117707,r,36,2988,95.38,2919.00,97.69,95.38,11400,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,116902,0,117747,0,r,36,845,0,0,0,0,0,0,ribF,mhp102,hypothetical protein
GX,117749,0,118558,0,r,36,809,0,0,0,0,0,0,-,mhp103,hypothetical protein
GX,118572,0,119555,0,r,36,983,0,0,0,0,0,0,truB,mhp104,tRNA pseudouridine synthase B
GX,119486,0,119569,0,r,36,83,0,0,0,0,0,0,-,mhptRNA-Leu1,tRNA-Leu
GX,119486,0,119569,0,r,36,83,0,0,0,0,0,0,-,-,tRNA-Leu
GX,119605,0,119681,0,r,36,76,0,0,0,0,0,0,-,mhptRNA-Thr1,tRNA-Thr
GX,119605,0,119681,0,r,36,76,0,0,0,0,0,0,-,-,tRNA-Thr
GX,119686,0,119761,0,r,36,75,0,0,0,0,0,0,-,mhptRNA-Val,tRNA-Val
GX,119686,0,119761,0,r,36,75,0,0,0,0,0,0,-,-,tRNA-Val
GX,119769,0,119844,0,r,36,75,0,0,0,0,0,0,-,mhptRNA-Glu,tRNA-Glu
GX,119769,0,119844,0,r,36,75,0,0,0,0,0,0,-,-,tRNA-Glu
GX,119848,0,119922,0,r,36,74,0,0,0,0,0,0,-,mhptRNA-Asn4,tRNA-Asn
GX,119848,0,119922,0,r,36,74,0,0,0,0,0,0,-,-,tRNA-Asn
GX,120296,0,122452,0,r,36,2156,0,0,0,0,0,0,pheT,mhp105,phenylalanyl-tRNA synthetase subunit beta
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,117681,0,120143,r,36,2462,0,0,0,0,0,0,-,MHL_2993,hypothetical protein
GY,0,120339,0,120671,r,36,332,0,0,0,0,0,0,-,MHL_2851,hypothetical protein
Frag,327575,117873,332054,113394,r,-2,4480,78.75,4004.00,89.38,78.75,14112,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,113375,0,113974,0,f,-2,599,0,0,0,0,0,0,psgA,mhp099,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
GX,113986,0,115590,0,r,-2,1604,0,0,0,0,0,0,pyrG,mhp100,CTP synthetase
GX,116100,0,116915,0,f,-2,815,0,0,0,0,0,0,-,mhp101,hypothetical protein
GX,116902,0,117747,0,r,-2,845,0,0,0,0,0,0,ribF,mhp102,hypothetical protein
GX,117749,0,118558,0,r,-2,809,0,0,0,0,0,0,-,mhp103,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,113019,0,113441,f,-2,422,0,0,0,0,0,0,-,MHL_0347,hypothetical protein
GY,0,113656,0,114462,f,-2,806,0,0,0,0,0,0,-,MHL_2661,hypothetical protein
GY,0,114846,0,115058,r,-2,212,0,0,0,0,0,0,-,MHL_2645,hypothetical protein
GY,0,115064,0,117688,r,-2,2624,0,0,0,0,0,0,uvrA,MHL_2972,excinuclease ABC subunit A
GY,0,117681,0,120143,r,-2,2462,0,0,0,0,0,0,-,MHL_2993,hypothetical protein
Frag,330298,115151,330633,114816,r,-2,336,86.31,313.00,93.15,86.31,1160,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,113986,0,115590,0,r,-2,1604,0,0,0,0,0,0,pyrG,mhp100,CTP synthetase
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,114846,0,115058,r,-2,212,0,0,0,0,0,0,-,MHL_2645,hypothetical protein
GY,0,115064,0,117688,r,-2,2624,0,0,0,0,0,0,uvrA,MHL_2972,excinuclease ABC subunit A
Frag,330754,114693,330893,114554,r,-2,140,65.71,116.00,82.86,65.71,368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,113986,0,115590,0,r,-2,1604,0,0,0,0,0,0,pyrG,mhp100,CTP synthetase
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
Frag,332119,113328,332252,113195,r,-2,134,80.60,121.00,90.30,80.60,432,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,112746,0,113393,0,f,-2,647,0,0,0,0,0,0,-,mhp098,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,113019,0,113441,f,-2,422,0,0,0,0,0,0,-,MHL_0347,hypothetical protein
Frag,332242,113204,332445,113001,r,-2,204,86.27,190.00,93.14,86.27,704,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,112746,0,113393,0,f,-2,647,0,0,0,0,0,0,-,mhp098,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,113019,0,113441,f,-2,422,0,0,0,0,0,0,-,MHL_0347,hypothetical protein
Frag,335796,112885,336099,112582,r,-2,304,89.47,288.00,94.74,89.47,1088,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,110806,0,112716,0,f,-2,1910,0,0,0,0,0,0,topA,mhp097,DNA topoisomerase I
GX,112746,0,113393,0,f,-2,647,0,0,0,0,0,0,-,mhp098,hypothetical protein
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,112601,0,112849,r,-2,248,0,0,0,0,0,0,-,MHL_3253,GTP-binding protein lepA
Frag,336095,112588,337679,111004,r,-2,1585,93.56,1534.00,96.78,93.56,5932,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,110806,0,112716,0,f,-2,1910,0,0,0,0,0,0,topA,mhp097,DNA topoisomerase I
GY,0,1,0,898495,f,-2,898494,0,0,0,0,0,0,-,-,-
GY,0,111050,0,111126,r,-2,76,0,0,0,0,0,0,-,MHL_3593,tRNA-Met
GY,0,111050,0,111126,r,-2,76,0,0,0,0,0,0,-,-,tRNA-Met
GY,0,111131,0,111207,r,-2,76,0,0,0,0,0,0,-,MHL_3592,tRNA-Ala
GY,0,111131,0,111207,r,-2,76,0,0,0,0,0,0,-,-,tRNA-Ala
GY,0,111214,0,111290,r,-2,76,0,0,0,0,0,0,-,MHL_3591,tRNA-Pro
GY,0,111214,0,111290,r,-2,76,0,0,0,0,0,0,-,-,tRNA-Pro
GY,0,111372,0,111448,r,-2,76,0,0,0,0,0,0,-,MHL_3590,tRNA-Arg
GY,0,111372,0,111448,r,-2,76,0,0,0,0,0,0,-,-,tRNA-Arg
GY,0,111499,0,112317,f,-2,818,0,0,0,0,0,0,-,MHL_2930,GTP-binding protein
Frag,337643,111043,337912,110774,r,36,270,79.26,242.00,89.63,79.26,856,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,110436,0,110801,0,f,36,365,0,0,0,0,0,0,rplS,mhp096,50S ribosomal protein L19
GX,110806,0,112716,0,f,36,1910,0,0,0,0,0,0,topA,mhp097,DNA topoisomerase I
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,110824,0,110914,r,36,90,0,0,0,0,0,0,-,MHL_3595,tRNA-Ser
GY,0,110824,0,110914,r,36,90,0,0,0,0,0,0,-,-,tRNA-Ser
GY,0,110919,0,110994,r,36,75,0,0,0,0,0,0,-,MHL_3594,tRNA-Met
GY,0,110919,0,110994,r,36,75,0,0,0,0,0,0,-,-,tRNA-Met
Frag,337892,110792,338385,110299,r,36,494,96.76,486.00,98.38,96.76,1912,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,109700,0,110383,0,f,36,683,0,0,0,0,0,0,trmD,mhp095,tRNA (guanine-N(1)-)-methyltransferase
GX,110436,0,110801,0,f,36,365,0,0,0,0,0,0,rplS,mhp096,50S ribosomal protein L19
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,110543,0,110618,r,36,75,0,0,0,0,0,0,-,MHL_3598,tRNA-Phe
GY,0,110543,0,110618,r,36,75,0,0,0,0,0,0,-,-,tRNA-Phe
GY,0,110620,0,110695,r,36,75,0,0,0,0,0,0,-,MHL_3597,tRNA-Asp
GY,0,110620,0,110695,r,36,75,0,0,0,0,0,0,-,-,tRNA-Asp
GY,0,110698,0,110772,r,36,74,0,0,0,0,0,0,-,MHL_3596,tRNA-Met
GY,0,110698,0,110772,r,36,74,0,0,0,0,0,0,-,-,tRNA-Met
Frag,338290,110367,341497,107160,r,36,3208,93.64,3106.00,96.82,93.64,12016,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,106933,0,108528,0,f,36,1595,0,0,0,0,0,0,-,mhp092,hypothetical protein
GX,108688,0,109140,0,f,36,452,0,0,0,0,0,0,-,mhp093,hypothetical protein
GX,109412,0,109678,0,f,36,266,0,0,0,0,0,0,rpsP,mhp094,30S ribosomal protein S16
GX,109700,0,110383,0,f,36,683,0,0,0,0,0,0,trmD,mhp095,tRNA (guanine-N(1)-)-methyltransferase
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,107281,0,110232,r,36,2951,0,0,0,0,0,0,secA,MHL_2945,preprotein translocase SecA subunit
Frag,341434,107224,341945,106713,r,36,512,95.31,500.00,97.66,95.31,1952,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,106211,0,106909,0,f,36,698,0,0,0,0,0,0,-,mhp091,hypothetical protein
GX,106933,0,108528,0,f,36,1595,0,0,0,0,0,0,-,mhp092,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,106586,0,107095,r,36,509,0,0,0,0,0,0,-,MHL_2844,hypothetical protein
Frag,341931,106728,344169,104490,r,36,2239,98.39,2221.00,99.20,98.39,8812,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,104691,0,105272,0,f,36,581,0,0,0,0,0,0,-,mhp089,hypothetical protein
GX,105217,0,106224,0,f,36,1007,0,0,0,0,0,0,-,mhp090,hypothetical protein
GX,106211,0,106909,0,f,36,698,0,0,0,0,0,0,-,mhp091,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,104581,0,105888,r,36,1307,0,0,0,0,0,0,deoA,MHL_2991,thymidine phosphorylase
GY,0,105869,0,106567,r,36,698,0,0,0,0,0,0,deoD,MHL_2846,purine-nucleoside phosphorylase
GY,0,106586,0,107095,r,36,509,0,0,0,0,0,0,-,MHL_2844,hypothetical protein
Frag,344152,104503,345983,102672,r,36,1832,96.83,1803.00,98.42,96.83,7096,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,102476,0,102895,0,r,36,419,0,0,0,0,0,0,rpsL,mhp085,30S ribosomal protein S12
GX,103026,0,103406,0,r,36,380,0,0,0,0,0,0,-,mhp086,hypothetical protein
GX,103410,0,103922,0,r,36,512,0,0,0,0,0,0,-,mhp087,hypothetical protein
GX,103913,0,104356,0,r,36,443,0,0,0,0,0,0,-,mhp088,hypothetical protein
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,101450,0,102796,f,36,1346,0,0,0,0,0,0,-,MHL_3510,amino acid permease
GY,0,103011,0,104393,f,36,1382,0,0,0,0,0,0,-,MHL_3365,NADH oxidase
Frag,345979,102679,347290,101368,r,36,1312,99.54,1309.00,99.77,99.54,5224,-,-
GX,1,0,892758,0,f,36,892757,0,0,0,0,0,0,-,-,-
GX,99856,0,101940,0,r,36,2084,0,0,0,0,0,0,fusA,mhp083,elongation factor G
GX,101953,0,102423,0,r,36,470,0,0,0,0,0,0,rpsG,mhp084,30S ribosomal protein S7
GX,102476,0,102895,0,r,36,419,0,0,0,0,0,0,rpsL,mhp085,30S ribosomal protein S12
GY,0,1,0,898495,f,36,898494,0,0,0,0,0,0,-,-,-
GY,0,101450,0,102796,f,36,1346,0,0,0,0,0,0,-,MHL_3510,amino acid permease
CSB,108439,358908,347290,102679,r,36,256230,61.82,161377.00,62.98,6067.01,633640,-,-
Frag,349788,366211,350075,366498,f,129,288,82.64,263.00,91.32,82.64,952,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,349668,0,350477,f,129,809,0,0,0,0,0,0,-,MHL_3346,hypothetical protein
Frag,350079,366499,353318,369738,f,129,3240,95.43,3166.00,97.72,95.43,12368,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,350489,0,351592,0,r,129,1103,0,0,0,0,0,0,gtp1,mhp304,GTP-dependent nucleic acid-binding protein EngD
GX,351602,0,351865,0,r,129,263,0,0,0,0,0,0,rpsR,mhp305,30S ribosomal protein S18
GX,351883,0,352443,0,r,129,560,0,0,0,0,0,0,-,mhp306,single-strand binding protein
GX,352461,0,353186,0,r,129,725,0,0,0,0,0,0,rpsF,mhp307,30S ribosomal protein S6
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,349668,0,350477,f,129,809,0,0,0,0,0,0,-,MHL_3346,hypothetical protein
GY,0,350496,0,350726,r,129,230,0,0,0,0,0,0,-,MHL_2834,hypothetical protein
GY,0,350698,0,351315,f,129,617,0,0,0,0,0,0,-,MHL_2943,hypothetical protein
GY,0,351312,0,352127,r,129,815,0,0,0,0,0,0,-,MHL_3355,hypothetical protein
GY,0,352636,0,354240,f,129,1604,0,0,0,0,0,0,pyrG,MHL_2968,CTP synthase
Frag,353492,369935,353759,370202,f,129,268,78.36,239.00,89.18,78.36,840,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,353648,0,353863,0,f,129,215,0,0,0,0,0,0,-,mhp308,hypothetical protein
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,352636,0,354240,f,129,1604,0,0,0,0,0,0,pyrG,MHL_2968,CTP synthase
Frag,353706,370150,354103,370547,f,129,398,76.38,351.00,88.19,76.38,1216,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,353648,0,353863,0,f,129,215,0,0,0,0,0,0,-,mhp308,hypothetical protein
GX,353914,0,355098,0,r,129,1184,0,0,0,0,0,0,-,mhp309,hypothetical protein
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,352636,0,354240,f,129,1604,0,0,0,0,0,0,pyrG,MHL_2968,CTP synthase
Frag,355269,370341,356640,371712,f,129,1372,84.26,1264.00,92.13,84.26,4624,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,355286,0,356428,0,r,129,1142,0,0,0,0,0,0,-,mhp310,hypothetical protein
GX,356467,0,357333,0,r,129,866,0,0,0,0,0,0,-,mhp311,hypothetical protein
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,354821,0,355468,r,129,647,0,0,0,0,0,0,-,MHL_2848,hypothetical protein
GY,0,355499,0,357409,r,129,1910,0,0,0,0,0,0,topA,MHL_1111,DNA topoisomerase I
Frag,356620,371668,357379,372427,f,129,760,68.95,642.00,84.47,68.95,2096,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,356467,0,357333,0,r,129,866,0,0,0,0,0,0,-,mhp311,hypothetical protein
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,355499,0,357409,r,129,1910,0,0,0,0,0,0,topA,MHL_1111,DNA topoisomerase I
Frag,357383,372474,358255,373346,f,129,873,91.07,834.00,95.53,91.07,3180,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
GX,357410,0,358162,0,f,129,752,0,0,0,0,0,0,-,mhp312,hypothetical protein
GY,0,1,0,898495,f,129,898494,0,0,0,0,0,0,-,-,-
GY,0,355499,0,357409,r,129,1910,0,0,0,0,0,0,topA,MHL_1111,DNA topoisomerase I
GY,0,357414,0,357779,r,129,365,0,0,0,0,0,0,rplS,MHL_2856,50S ribosomal protein L19
GY,0,357832,0,358515,r,129,683,0,0,0,0,0,0,trmD,MHL_3020,tRNA (guanine-N1)-methyltransferase
Frag,358216,373338,358389,373511,f,129,174,65.52,144.00,82.76,65.52,456,-,-
GX,1,0,892758,0,f,129,892757,0,0,0,0,0,0,-,-,-
